NAMELSAD,std_dev_all,std_dev_2,std_dev_3,std_dev_4,std_dev_5,std_dev_6,std_dev_7,std_dev_8,std_dev_9,std_dev_10,std_dev_11,std_dev_12,std_dev_13,std_dev_14,std_dev_15,avg_std_dev_2_to_4,count_centers
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0.2728589143985667,0.8383460116176344,0.33872564984276454,0.2084105715201009,0.19402721517443877,0.20361118016523883,0.22480756880888564,0.24880488732106465,0.2728589143985667,,,,,,,0.46182741099349994,9
"New Bern, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"New Haven-Milford, CT Metro Area",0.18118020695654324,0.28762710263701896,0.18118020695654324,,,,,,,,,,,,,0.0,3
"New Orleans-Metairie, LA Metro Area",0.3461217912308243,0.2332740443375697,0.24146866492590957,0.2541115221724001,0.28303042892484276,0.3155220371728833,0.3461217912308243,,,,,,,,,0.24295141047862645,7
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.6207529531142773,0.5877062027218546,0.3356852310845203,0.2701517066557736,0.2695706365801236,0.28707262209805884,0.3084031492117699,0.3311259083511042,0.3536569466037983,0.3750758852589541,0.394348266694328,0.41237453238123656,0.4287328679587934,0.4440349179593822,0.4582651735991692,0.39784771348738285,35
"Niles, MI Metro Area",0.16088525045095048,0.16088525045095048,,,,,,,,,,,,,,0.0,2
"North Port-Sarasota-Bradenton, FL Metro Area",0.18687164269565926,0.2500456533230814,0.18687164269565926,,,,,,,,,,,,,0.0,3
"Norwich-New London, CT Metro Area",0.08635448812558699,0.08635448812558699,,,,,,,,,,,,,,0.0,2
"Ocala, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Odessa, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Ogden-Clearfield, UT Metro Area",0.31085089738411464,0.15939522261652705,0.20721705162007276,0.2638295884569555,0.31085089738411464,,,,,,,,,,,0.21014728756451842,5
"Oklahoma City, OK Metro Area",0.32700875808536745,0.6735225261234512,0.22929126115793208,0.19723932363552943,0.21809767400677427,0.2449221220567791,0.2738684183355766,0.30131556656487524,0.32700875808536745,,,,,,,0.36668437030563755,9
"Olympia-Lacey-Tumwater, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Omaha-Council Bluffs, NE-IA Metro Area",0.09341942811164072,0.04854882405638483,0.09341942811164072,,,,,,,,,,,,,0.0,3
"Orlando-Kissimmee-Sanford, FL Metro Area",0.29863782054268173,0.7436141199969271,0.7474291816547644,0.37666916391892613,0.28767985543550956,0.27026341855393954,0.26591749578801505,0.27224809120432736,0.2845236603396517,0.29863782054268173,,,,,,0.6225708218568725,10
"Oshkosh-Neenah, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Owensboro, KY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Palm Bay-Melbourne-Titusville, FL Metro Area",0.39985352801401897,0.411522633744856,0.3922405719919463,0.3842125423830147,0.39985352801401897,,,,,,,,,,,0.395991916039939,5
"Parkersburg-Vienna, WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pensacola-Ferry Pass-Brent, FL Metro Area",0.11788832389906934,0.11788832389906934,,,,,,,,,,,,,,0.0,2
"Peoria, IL Metro Area",0.10890205162140687,0.07676635174925694,0.10890205162140687,,,,,,,,,,,,,0.0,3
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.45906462298937234,0.3158590107466883,0.17358614444151077,0.19268192451349675,0.2324511910762871,0.27294953093927765,0.3095440619304348,0.34221278974120617,0.3711504762198644,0.39686555492575404,0.4198107023609481,0.4404446539562862,0.45906462298937234,,,0.2273756932338986,13
"Phoenix-Mesa-Chandler, AZ Metro Area",0.5310817817314917,0.5006486660212668,0.3908183055070339,0.4015836205266855,0.40367646255555933,0.3879036800729825,0.38639062837416094,0.3939469096316768,0.40608637722377094,0.4196755307880712,0.4323208839777949,0.4451432616323958,0.45780544024815717,0.46995638845889753,0.4816216684539185,0.4310168640183287,20
"Pine Bluff, AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pittsburgh, PA Metro Area",0.5093208384118474,0.38592265018506633,0.2841452390731414,0.2828289817374079,0.3001736116537279,0.3220751064769396,0.3477378836390975,0.37171732487184284,0.39424155668733085,0.4153290918209831,0.4347566100363851,0.452475216606651,0.4686167024565874,0.48329159780333264,0.4967985440727408,0.31763229033187185,16
"Pittsfield, MA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pocatello, ID Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Port St. Lucie, FL Metro Area",0.19824197209605077,0.224105461393597,0.19824197209605077,,,,,,,,,,,,,0.0,3
"Portland-South Portland, ME Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.39574742495659054,0.324144835171033,0.2310202670100957,0.2397153454465648,0.27213916754736656,0.3076942754586549,0.3407083499595871,0.36959619228531904,0.39574742495659054,,,,,,,0.26496014920923117,9
"Poughkeepsie-Newburgh-Middletown, NY Metro Area",0.18388709637129774,0.9971048416902797,0.9647554969208239,0.18388709637129774,,,,,,,,,,,,0.7152491449941337,4
"Prescott Valley-Prescott, AZ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Providence-Warwick, RI-MA Metro Area",0.36061049917917387,0.5246781649187335,0.5264423556409513,0.4380096729545967,0.3547639507182282,0.3378917868725865,0.3374794098276309,0.3474483475464957,0.36061049917917387,,,,,,,0.4963767311714271,9
"Provo-Orem, UT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pueblo, CO Metro Area",0.23389077404398195,0.21005943016955075,0.19716518014054718,0.23389077404398195,,,,,,,,,,,,0.21370512811802664,4
"Punta Gorda, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Racine, WI Metro Area",0.08909479686386312,0.08909479686386312,,,,,,,,,,,,,,0.0,2
"Raleigh-Cary, NC Metro Area",0.29679135526492906,0.07804041325427824,0.12891138517815182,0.19179105237670435,0.24833679428057143,0.29679135526492906,,,,,,,,,,0.1329142836030448,6
"Rapid City, SD Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Reading, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Redding, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Reno, NV Metro Area",0.9434161232135424,0.9434161232135424,,,,,,,,,,,,,,0.0,2
"Richmond, VA Metro Area",0.042287269945551875,0.042287269945551875,,,,,,,,,,,,,,0.0,2
"Riverside-San Bernardino-Ontario, CA Metro Area",0.5579613947287098,0.6495499477276397,0.45852748611414995,0.3627075141435574,0.34877585517056453,0.3466167333479647,0.3522433829419822,0.36501042708884124,0.3789176949952743,0.3938422849611636,0.40878502234258374,0.42270090593782206,0.43583050386756905,0.4485279026801995,0.46056565912067393,0.49026164932844907,26
"Roanoke, VA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rochester, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rochester, NY Metro Area",0.07125659635307269,0.016666479550021873,0.07125659635307269,,,,,,,,,,,,,0.0,3
"Rockford, IL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rocky Mount, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rome, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sacramento-Roseville-Folsom, CA Metro Area",0.4582319648971629,0.4736589319484886,0.3872886738320751,0.3561222249416057,0.35970199840269,0.35828768054712745,0.3686827358646696,0.38304972939204596,0.3979731244087027,0.41342733456755587,0.4289066008123663,0.44390511436441904,0.4582319648971629,,,0.40568994357405647,13
"Saginaw, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Salem, OR Metro Area",0.19529911058739235,0.10193475127745988,0.136868704612645,0.19529911058739235,,,,,,,,,,,,0.1447008554924991,4
"Salinas, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Salisbury, MD-DE Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Salt Lake City, UT Metro Area",0.25738375564970706,0.3421801544000881,0.25738375564970706,,,,,,,,,,,,,0.0,3
"San Angelo, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"San Antonio-New Braunfels, TX Metro Area",0.45447043048331315,0.3807331161542884,0.31693219685997165,0.31248315348344613,0.3113439931869557,0.32986377555475,0.35313028802658897,0.37678990373541366,0.3991097822687607,0.4195136876124319,0.4382880204699835,0.45447043048331315,,,,0.33671615549923545,12
"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.5292817355554703,0.3715128208612466,0.3744489924186839,0.3915941909760111,0.4219957743320927,0.44738109903140577,0.4461072753444527,0.447910937116769,0.45329367412028987,0.4611903163312381,0.4708692326978172,0.48123484079103385,0.49158024439462455,0.5017090548922103,0.5112548073006129,0.3791853347519805,17
"San Francisco-Oakland-Berkeley, CA Metro Area",0.2717578062645025,0.06375883034428786,0.09847134463263973,0.163265291212629,0.22172278813009394,0.2717578062645025,,,,,,,,,,0.1084984887298522,6
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.3912544943870292,0.6791046456639719,0.46991936269847645,0.36325166768253214,0.3391060542970342,0.3462022551000631,0.36156694577048776,0.3792529915942212,0.3912544943870292,,,,,,,0.5040918920149935,9
"Santa Cruz-Watsonville, CA Metro Area",0.42341621621621617,0.42341621621621617,,,,,,,,,,,,,,0.0,2
"Santa Fe, NM Metro Area",0.238924287076424,0.4744628256322495,0.24281583708032817,0.238924287076424,,,,,,,,,,,,0.3187343165963339,4
"Santa Maria-Santa Barbara, CA Metro Area",0.4675892800425766,0.7619741395010017,0.4675892800425766,,,,,,,,,,,,,0.0,3
"Santa Rosa-Petaluma, CA Metro Area",0.11920058946653855,0.06674402837175342,0.11920058946653855,,,,,,,,,,,,,0.0,3
"Savannah, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Scranton--Wilkes-Barre, PA Metro Area",0.5520636615693852,0.5260781599403684,0.5520636615693852,,,,,,,,,,,,,0.0,3
"Seattle-Tacoma-Bellevue, WA Metro Area",0.16907495386788773,0.058763595718154815,0.10324313468020574,0.16907495386788773,,,,,,,,,,,,0.11036056142208277,4
"Sebastian-Vero Beach, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sebring-Avon Park, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sheboygan, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Shreveport-Bossier City, LA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sierra Vista-Douglas, AZ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sioux City, IA-NE-SD Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sioux Falls, SD Metro Area",0.16892365401387988,0.13345430978613093,0.16892365401387988,,,,,,,,,,,,,0.0,3
"South Bend-Mishawaka, IN-MI Metro Area",0.3227108929376321,0.1562699323893354,0.16858310757843042,0.2234700701667921,0.2767590756816185,0.3227108929376322,,,,,,,,,,0.18277437004485264,6
"Spartanburg, SC Metro Area",0.11346488682530476,0.11346488682530476,,,,,,,,,,,,,,0.0,2
"Spokane-Spokane Valley, WA Metro Area",0.10875784725513471,0.05762263318736016,0.10875784725513471,,,,,,,,,,,,,0.0,3
"Springfield, IL Metro Area",0.0728483242299861,0.0728483242299861,,,,,,,,,,,,,,0.0,2
"Springfield, MA Metro Area",0.312069388958903,0.21667154481063045,0.23049521331296496,0.2452089297464457,0.2774288277278403,0.3120693889589029,,,,,,,,,,0.23079189595668037,6
"Springfield, MO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Springfield, OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. Cloud, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. George, UT Metro Area",0.5082415351720031,0.5082415351720031,,,,,,,,,,,,,,0.0,2
"St. Joseph, MO-KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. Louis, MO-IL Metro Area",0.22075591071679823,0.04717152952318504,0.09086305208977186,0.1594087314179632,0.22075591071679823,,,,,,,,,,,0.0991477710103067,5
"State College, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Stockton, CA Metro Area",0.32902602400888314,0.7447153827883778,0.4062545562208044,0.326902761770519,0.31877086389537224,0.32902602400888314,,,,,,,,,,0.4926242335932338,6
"Syracuse, NY Metro Area",0.046115229700542826,0.046115229700542826,,,,,,,,,,,,,,0.0,2
"Tallahassee, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.46587242367237514,0.5017541295132291,0.28298383832442553,0.2512862693660821,0.26745788723927666,0.2947634553632815,0.3229084570409738,0.350122854342919,0.37519531831502206,0.39740936246932446,0.41712093697128017,0.43485331391347015,0.450998726601617,0.46587242367237514,,0.34534141240124555,14
"Terre Haute, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Texarkana, TX-AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Toledo, OH Metro Area",0.17245319664921965,0.130529490616622,0.17245319664921965,,,,,,,,,,,,,0.0,3
"Topeka, KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Trenton-Princeton, NJ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Tucson, AZ Metro Area",0.39978288058003686,0.34160873882820253,0.364691460224407,0.3489928921828753,0.3664645271515409,0.3733650839118381,0.3849724655189958,0.39978288058003686,,,,,,,,0.35176436374516157,8
"Tulsa, OK Metro Area",0.3268296025598719,0.7153714428645643,0.7005792175571349,0.7102475950312503,0.44200726546660896,0.35821118764751325,0.3268296025598719,,,,,,,,,0.7087327518176498,7
"Tuscaloosa, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Tyler, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Utica-Rome, NY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Valdosta, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Vallejo, CA Metro Area",0.12194266170348078,0.10144351741491198,0.12194266170348078,,,,,,,,,,,,,0.0,3
"Victoria, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Vineland-Bridgeton, NJ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.3456687392520368,0.7665653253322359,0.616719621005299,0.33520280977198524,0.2730847672033866,0.26655916232816435,0.27810206188232833,0.29537453904158195,0.3123942148678954,0.32938896010989505,0.3456687392520368,,,,,0.5728292520365067,11
"Visalia, CA Metro Area",0.4688778082805759,0.4688778082805759,,,,,,,,,,,,,,0.0,2
"Waco, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Walla Walla, WA Metro Area",0.3200890764181903,0.3200890764181903,,,,,,,,,,,,,,0.0,2
"Warner Robins, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0.5863052145272749,0.28784056765519694,0.3068455888615633,0.3051554298784698,0.32634635770203413,0.34976298947088247,0.3720102207550805,0.39357812112782586,0.4137095503267637,0.43229822197626144,0.44975297158388994,0.46591440732754597,0.4810306670159479,0.4950863098633702,0.5081891212289837,0.2999471954650767,23
"Waterloo-Cedar Falls, IA Metro Area",0.14329463234056872,0.14329463234056872,,,,,,,,,,,,,,0.0,2
"Watertown-Fort Drum, NY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wausau-Weston, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Weirton-Steubenville, WV-OH Metro Area",0.23297849335044885,0.22408003837456314,0.23297849335044885,,,,,,,,,,,,,0.0,3
"Wenatchee, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wheeling, WV-OH Metro Area",0.22145121599083295,0.27932767284699356,0.22145121599083295,,,,,,,,,,,,,0.0,3
"Wichita Falls, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wichita, KS Metro Area",0.3132713848527612,0.11874080189525826,0.15334925964324553,0.2172708356206825,0.27082499591782827,0.3132713848527612,,,,,,,,,,0.1631202990530621,6
"Williamsport, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wilmington, NC Metro Area",0.10082708828367759,0.10082708828367759,,,,,,,,,,,,,,0.0,2
"Winchester, VA-WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Winston-Salem, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Worcester, MA-CT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Yakima, WA Metro Area",0.0881540643427633,0.0881540643427633,,,,,,,,,,,,,,0.0,2
"York-Hanover, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Youngstown-Warren-Boardman, OH-PA Metro Area",0.43106060649151956,0.25195027589268726,0.2667059256366191,0.3107379260619293,0.34617906487271044,0.37985014035943665,0.40848356770761884,0.43106060649151956,,,,,,,,0.27646470919707855,8
"Yuba City, CA Metro Area",0.23333528242310841,0.23333528242310841,,,,,,,,,,,,,,0.0,2
"Yuma, AZ Metro Area",0.1183077350478231,0.1183077350478231,,,,,,,,,,,,,,0.0,2
