NAMELSAD,std_dev_all,std_dev_2,std_dev_3,std_dev_4,std_dev_5,std_dev_6,std_dev_7,std_dev_8,std_dev_9,std_dev_10,std_dev_11,std_dev_12,std_dev_13,std_dev_14,std_dev_15,avg_std_dev_2_to_4,count_centers
"Louisville/Jefferson County, KY-IN Metro Area",0.5234807021570365,0.28124488124488123,0.24862308537594635,0.28098456284625084,0.30854933994970357,0.338808276757227,0.3682657352889759,0.39517597251538794,0.4196344628544887,0.44184342336289884,0.4618434028911371,0.4799747450393437,0.49642269770028336,0.5108640397126922,0.5234807021570365,0.27028417648902614,15
"Lubbock, TX Metro Area",0.4897230923085162,0.6994556765163298,0.501415283612357,0.4897230923085162,,,,,,,,,,,,0.563531350812401,4
"Lynchburg, VA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Macon-Bibb County, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Madera, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Madison, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Manchester-Nashua, NH Metro Area",0.06585492733361509,0.06585492733361509,,,,,,,,,,,,,,0.0,2
"Manhattan, KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mankato, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mansfield, OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"McAllen-Edinburg-Mission, TX Metro Area",0.1728662243742971,0.08114715042365561,0.11603874473476772,0.1728662243742971,,,,,,,,,,,,0.12335070651090681,4
"Medford, OR Metro Area",0.5512942671113228,0.5512942671113228,,,,,,,,,,,,,,0.0,2
"Memphis, TN-MS-AR Metro Area",0.4173021025120657,0.6876291856138901,0.23485390258111105,0.20066455857059406,0.22041337815927864,0.25060841291472336,0.28174046075580195,0.30993980694223267,0.33617087502936926,0.360283910535555,0.3819718159475468,0.401274441056237,0.4173021025120657,,,0.37438254892186507,13
"Merced, CA Metro Area",0.4291253663060485,0.5949502937189336,0.46613958221317997,0.4272687720540018,0.4291253663060485,,,,,,,,,,,0.4961195493287051,5
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",0.6186423318290906,0.5808594342047169,0.4225560069650255,0.3741413752497339,0.3739130050939905,0.38158239997431587,0.3964674580345213,0.41380122373669403,0.42398807683741846,0.4354216258332376,0.44788325751187463,0.46015992377847936,0.47213718482033584,0.4837687518096905,0.4949659791464085,0.45918560547315873,33
"Michigan City-La Porte, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Midland, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Midland, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Milwaukee-Waukesha, WI Metro Area",0.2488619831460248,0.9776779729186218,0.3137597541562772,0.16456452149629985,0.1416430030000766,0.1546167449160354,0.1773647951071584,0.20119120904140864,0.2257768064690433,0.2488619831460248,,,,,,0.4853340828570663,10
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",0.47934040857602667,0.24736795448738336,0.23755739545895238,0.2741264317515544,0.29371812648420537,0.3224178505716442,0.3515622068674187,0.3784280158534804,0.40315339380814197,0.42563684286146763,0.4454243658499144,0.46329043937743586,0.47934040857602667,,,0.25301726056596335,13
"Missoula, MT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mobile, AL Metro Area",0.1703921079239521,0.9716417910447761,0.15946064509499625,0.1007423961447228,0.11401823512024134,0.14036921668856872,0.1703921079239521,,,,,,,,,0.41061494409483174,7
"Modesto, CA Metro Area",0.472692088527065,0.5149511213341,0.490745800449095,0.495643369924309,0.483395213812276,0.4693797816896007,0.472692088527065,,,,,,,,,0.5004467639025013,7
"Monroe, LA Metro Area",0.28588933387005944,0.6588959962094291,0.3093934922236108,0.28588933387005944,,,,,,,,,,,,0.4180596074343665,4
"Monroe, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Montgomery, AL Metro Area",0.12629429653365165,0.11490040013446257,0.12629429653365165,,,,,,,,,,,,,0.0,3
"Morgantown, WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Morristown, TN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Mount Vernon-Anacortes, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Muncie, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Muskegon, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",0.34208933933659336,0.15622292809702565,0.1660563431521398,0.2207661444289849,0.26823934475899025,0.3083060831026433,0.34208933933659336,,,,,,,,,0.18101513855938345,7
"Napa, CA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Naples-Marco Island, FL Metro Area",0.242910281728977,0.17832794160896182,0.19053080403680045,0.242910281728977,,,,,,,,,,,,0.2039230091249131,4
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",0.4181123659164656,0.8383460116176344,0.33872564984276454,0.2346836582887768,0.21503535974464183,0.22715161907202075,0.24899458590908663,0.272853921221598,0.29669754860991404,0.31761214235652235,0.33750761652372674,0.3559336764359291,0.37325837596687517,0.38931255985601554,0.4042535552198109,0.47058510658305863,16
"New Bern, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"New Haven-Milford, CT Metro Area",0.29121609819602623,0.28762710263701896,0.18814082055646153,0.21193377369725663,0.2514559844946179,0.29121609819602623,,,,,,,,,,0.22923389896357904,6
"New Orleans-Metairie, LA Metro Area",0.5010996660968874,0.2332740443375697,0.24146866492590957,0.2541115221724001,0.28798324539496334,0.3238365907232016,0.3558127142813068,0.38399134091494047,0.40910365147758443,0.43165156901306634,0.4517807985892919,0.46994200295691735,0.4862037416388796,0.5010996660968874,,0.24295141047862645,14
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.723562163648465,0.5877062027218546,0.3356852310845203,0.27333928282077746,0.27889677812727354,0.29647878959177265,0.3181220384091501,0.3393591069448204,0.36035739299703573,0.3806609256678979,0.39982766529590463,0.4174266485860779,0.4335820231896981,0.44856078510526065,0.46245291857547943,0.39891023887571747,69
"Niles, MI Metro Area",0.17682677839819938,0.16088525045095048,0.17682677839819938,,,,,,,,,,,,,0.0,3
"North Port-Sarasota-Bradenton, FL Metro Area",0.4025776533828631,0.2500456533230814,0.19467352156270623,0.22788962209034525,0.2691937068401775,0.3086114568030256,0.3442335227140577,0.3757422629578333,0.4025776533828631,,,,,,,0.2242029323253776,9
"Norwich-New London, CT Metro Area",0.08635448812558699,0.08635448812558699,,,,,,,,,,,,,,0.0,2
"Ocala, FL Metro Area",0.1508457946799192,0.10434754902741716,0.1508457946799192,,,,,,,,,,,,,0.0,3
"Odessa, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Ogden-Clearfield, UT Metro Area",0.3598647563986884,0.15939522261652705,0.20721705162007276,0.27003562169280615,0.3205340716023348,0.3598647563986884,,,,,,,,,,0.212215965309802,6
"Oklahoma City, OK Metro Area",0.4660809222730148,0.6735225261234512,0.31986296280072635,0.25277802856783027,0.2544365860283222,0.2752650887157674,0.30116669250992345,0.32403655351802174,0.34683357065767784,0.3685321199117605,0.3883620181758508,0.40643472520751633,0.42327039961600177,0.4388882993766926,0.4532911960321012,0.4153878391640026,16
"Olympia-Lacey-Tumwater, WA Metro Area",0.2134452681362201,0.2134452681362201,,,,,,,,,,,,,,0.0,2
"Omaha-Council Bluffs, NE-IA Metro Area",0.4012719429882897,0.07592094895789481,0.12826576009288804,0.19739157637371452,0.2571060682874833,0.30133774326243246,0.3395015705916363,0.37258745200504995,0.4012719429882897,,,,,,,0.13385942847483245,9
"Orlando-Kissimmee-Sanford, FL Metro Area",0.3832278029172994,0.7436141199969271,0.7474291816547644,0.5442956178221181,0.3951663027152862,0.3549769055236742,0.33379153819829366,0.32288673604298956,0.32443688811036264,0.33166811426194,0.34076676815136986,0.3515687769925423,0.36224581785631826,0.3727294163255769,0.3832278029172994,0.6784463064912698,15
"Oshkosh-Neenah, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Owensboro, KY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",0.10695064598440762,0.07026398023090097,0.10695064598440773,,,,,,,,,,,,,0.0,3
"Palm Bay-Melbourne-Titusville, FL Metro Area",0.497852909578563,0.7462551440329218,0.5179958893821689,0.497570988413769,0.5003450011406407,0.5033126117724165,0.5130415711835217,0.5025742302618407,0.4978529095785631,,,,,,,0.5872740072762865,9
"Parkersburg-Vienna, WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pensacola-Ferry Pass-Brent, FL Metro Area",0.16222686033233746,0.20264079439700666,0.16222686033233746,,,,,,,,,,,,,0.0,3
"Peoria, IL Metro Area",0.23178038211053287,0.07676635174925694,0.10890205162140687,0.17300145403764267,0.23178038211053287,,,,,,,,,,,0.11955661913610216,5
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.6117088649892068,0.3158590107466883,0.18396257171655495,0.20162149275078733,0.24006239234986726,0.278490528810142,0.3141665501459301,0.3461381584160709,0.3746426974717312,0.4000704098858209,0.42274389085883857,0.4431639516871292,0.4616424629825858,0.4784564551648869,0.4938249322793101,0.23381435840467688,27
"Phoenix-Mesa-Chandler, AZ Metro Area",0.620146957721116,0.5006486660212668,0.3908183055070339,0.4015836205266855,0.40367646255555933,0.3879036800729825,0.38758515256024506,0.39611798192834025,0.4081225219891662,0.4217769524439301,0.4359323709064319,0.44971048636750643,0.4629176661215203,0.47517469460320716,0.4867904125054948,0.4310168640183287,33
"Pine Bluff, AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pittsburgh, PA Metro Area",0.6042624929965106,0.38592265018506633,0.2841452390731414,0.2828289817374079,0.3001736116537279,0.32732193680906574,0.35172488282779635,0.3756175522618287,0.39828405189477245,0.41936384199479426,0.43873866193940814,0.45649753586919595,0.4728177226163468,0.4877392505350957,0.5015622543439433,0.31763229033187185,26
"Pittsfield, MA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pocatello, ID Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Port St. Lucie, FL Metro Area",0.2543418639252112,0.3736211998923863,0.240211056487596,0.2543418639252112,,,,,,,,,,,,0.2893913734350645,4
"Portland-South Portland, ME Metro Area",0.1007319485657765,0.1007319485657765,,,,,,,,,,,,,,0.0,2
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.4799202727402262,0.324144835171033,0.2310202670100957,0.2431444402849664,0.2763394555973653,0.3110186876871739,0.34379097364506805,0.37352745562144674,0.3999611109501999,0.4233248195885617,0.44407993840176674,0.462908983217466,0.4799202727402262,,,0.2661031808220317,13
"Poughkeepsie-Newburgh-Middletown, NY Metro Area",0.09734088677760755,0.9971048416902797,0.9647554969208239,0.25851453911937106,0.136237536596146,0.09734088677760755,,,,,,,,,,0.7401249592434915,6
"Prescott Valley-Prescott, AZ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Providence-Warwick, RI-MA Metro Area",0.44125368752580074,0.5246781649187335,0.5264423556409513,0.44926510598492153,0.4382370157663048,0.3961163534233362,0.38336243910802636,0.38563909679828023,0.3943468514365458,0.4060606135639503,0.4182693997977305,0.43008655200553825,0.44125368752580074,,,0.5001285421815355,13
"Provo-Orem, UT Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Pueblo, CO Metro Area",0.30630186392944336,0.21005943016955075,0.25428749409520546,0.2772396103456164,0.30630186392944336,,,,,,,,,,,0.24719551153679087,5
"Punta Gorda, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Racine, WI Metro Area",0.08909479686386312,0.08909479686386312,,,,,,,,,,,,,,0.0,2
"Raleigh-Cary, NC Metro Area",0.40651732710878874,0.13776795098058658,0.15751136777562902,0.20833208857073893,0.260303018893684,0.30607207474818754,0.34469965357939614,0.3781150708850183,0.40651732710878874,,,,,,,0.16787046910898484,9
"Rapid City, SD Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Reading, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Redding, CA Metro Area",0.121073243896342,0.121073243896342,,,,,,,,,,,,,,0.0,2
"Reno, NV Metro Area",0.22912670188758066,0.9434161232135424,0.22912670188758066,,,,,,,,,,,,,0.0,3
"Richmond, VA Metro Area",0.042287269945551875,0.042287269945551875,,,,,,,,,,,,,,0.0,2
"Riverside-San Bernardino-Ontario, CA Metro Area",0.6126906712612676,0.6495499477276397,0.45852748611414995,0.3627075141435574,0.34877585517056453,0.3466167333479647,0.35416992200649966,0.3671855514213873,0.3826052878004932,0.39851915137052407,0.4139687890333401,0.42875253153318427,0.4426835126902924,0.455793362787557,0.4680905065950002,0.49026164932844907,35
"Roanoke, VA Metro Area",0.09371882716554103,0.09371882716554103,,,,,,,,,,,,,,0.0,2
"Rochester, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rochester, NY Metro Area",0.2119053579171868,0.016666479550021873,0.07213060195295473,0.1473567903074181,0.2119053579171868,,,,,,,,,,,0.07871795727013157,5
"Rockford, IL Metro Area",0.25938569151492774,0.11419611051456424,0.15081691666195007,0.20661761712187576,0.25938569151492774,,,,,,,,,,,0.15721021476613004,5
"Rocky Mount, NC Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Rome, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sacramento-Roseville-Folsom, CA Metro Area",0.5817126635028729,0.4736589319484886,0.3872886738320751,0.3561222249416057,0.35970199840269,0.376576275818306,0.3962263463239045,0.4119992283930568,0.42629075261212457,0.440840120619725,0.4544463991316853,0.46782355680562615,0.4807823138932861,0.49319403710688314,0.5049196992125703,0.40568994357405647,24
"Saginaw, MI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Salem, OR Metro Area",0.2787999856152078,0.24675721710267717,0.21263606394284718,0.24228434047905167,0.2787999856152079,,,,,,,,,,,0.233892540508192,5
"Salinas, CA Metro Area",0.14242362766153605,0.10560870710085135,0.14242362766153616,,,,,,,,,,,,,0.0,3
"Salisbury, MD-DE Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Salt Lake City, UT Metro Area",0.42963655631121633,0.3421801544000881,0.3775435405154066,0.3631684844213042,0.38116605803450443,0.39921031739086443,0.4132110393654994,0.42963655631121633,,,,,,,,0.360964059778933,8
"San Angelo, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"San Antonio-New Braunfels, TX Metro Area",0.5809073611024216,0.3807331161542884,0.31693219685997165,0.31248315348344613,0.3266997713774026,0.3519313889399509,0.37578803418443507,0.397960677183244,0.4187852393701962,0.4381085289817136,0.4554835456639603,0.4717195023200944,0.48657724648072165,0.5003626550607472,0.5132176867298139,0.33671615549923545,22
"San Diego-Chula Vista-Carlsbad, CA Metro Area",0.5938895215150293,0.3715128208612466,0.3744489924186839,0.3915941909760111,0.4219957743320927,0.44738109903140577,0.4461072753444527,0.44977584385115066,0.4573687078556017,0.46580283506399445,0.4758622146043836,0.4861279379860102,0.4964587814616003,0.5066742422809013,0.516583206263864,0.3791853347519805,25
"San Francisco-Oakland-Berkeley, CA Metro Area",0.5614464868811976,0.06375883034428786,0.10657295874095518,0.17153238461265685,0.23104540835599496,0.2813600100995558,0.3237098700208413,0.35977100671709294,0.39021089140155074,0.41681342645972563,0.44028595986064845,0.4611573883417832,0.47987709091635045,0.4967898176996278,0.5119973079846806,0.11395472456596663,19
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0.5149063800766684,0.6791046456639719,0.5099609019542419,0.4823111760105908,0.4721115654108974,0.46231608148273806,0.4595947435425498,0.4620688802761409,0.46977980430490385,0.47718147104077957,0.48358136966598086,0.49060637969481,0.4984920060883996,0.5064258258260418,0.5103126859010173,0.5571255745429348,16
"Santa Cruz-Watsonville, CA Metro Area",0.3086642694747005,0.42341621621621617,0.3086642694747005,,,,,,,,,,,,,0.0,3
"Santa Fe, NM Metro Area",0.238924287076424,0.4744628256322495,0.24281583708032817,0.238924287076424,,,,,,,,,,,,0.3187343165963339,4
"Santa Maria-Santa Barbara, CA Metro Area",0.46845780813020566,0.7619741395010017,0.626956293261278,0.5179235839454379,0.46845780813020566,,,,,,,,,,,0.6356180055692392,5
"Santa Rosa-Petaluma, CA Metro Area",0.264995016268328,0.19360853238760822,0.1734063177387336,0.21830933023228716,0.264995016268328,,,,,,,,,,,0.195108060119543,5
"Savannah, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Scranton--Wilkes-Barre, PA Metro Area",0.31837348047886516,0.5260781599403684,0.5520636615693852,0.36615232418083654,0.3185729917350324,0.3125165269573106,0.31837348047886516,,,,,,,,,0.48143138189686335,7
"Seattle-Tacoma-Bellevue, WA Metro Area",0.44347832245833607,0.058763595718154815,0.10653055951103985,0.1754309537237696,0.23569257214325157,0.285848461787893,0.3280708912961334,0.3634206282785287,0.3939130507160682,0.4203219152929185,0.44347832245833607,,,,,0.11357503631765475,11
"Sebastian-Vero Beach, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sebring-Avon Park, FL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sheboygan, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Shreveport-Bossier City, LA Metro Area",0.2671709418632634,0.24144587616427782,0.2291391105632402,0.2671709418632634,,,,,,,,,,,,0.2459186428635938,4
"Sierra Vista-Douglas, AZ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sioux City, IA-NE-SD Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Sioux Falls, SD Metro Area",0.23731209970778144,0.3226182760855476,0.23731209970778144,,,,,,,,,,,,,0.0,3
"South Bend-Mishawaka, IN-MI Metro Area",0.33791606920452255,0.21622655951014158,0.23122723191271788,0.25996805487403596,0.29955134724154875,0.33791606920452255,,,,,,,,,,0.23580728209896515,6
"Spartanburg, SC Metro Area",0.16221706326175278,0.16221706326175278,,,,,,,,,,,,,,0.0,2
"Spokane-Spokane Valley, WA Metro Area",0.18007576333334407,0.05762263318736016,0.10875784725513471,0.18007576333334407,,,,,,,,,,,,0.11548541459194632,4
"Springfield, IL Metro Area",0.23286524291184763,0.15781648944765847,0.18761792094013752,0.23286524291184763,,,,,,,,,,,,0.1927665510998812,4
"Springfield, MA Metro Area",0.3588653004497039,0.21667154481063045,0.23049521331296496,0.2770895716853736,0.3033271473284115,0.33099629171833933,0.3588653004497039,,,,,,,,,0.2414187766029897,7
"Springfield, MO Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Springfield, OH Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. Cloud, MN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. George, UT Metro Area",0.5082415351720031,0.5082415351720031,,,,,,,,,,,,,,0.0,2
"St. Joseph, MO-KS Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"St. Louis, MO-IL Metro Area",0.5517970750366635,0.04717152952318504,0.10029360035529011,0.17209587498068257,0.23317498148792282,0.28320384240209917,0.3253762617060587,0.3612645184809966,0.39220969513457715,0.41886347819044867,0.44225938481942384,0.46307325626202633,0.48171482910301766,0.49843485142520394,0.5135871065012891,0.10652033495305258,18
"State College, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Stockton, CA Metro Area",0.4392568525040571,0.7447153827883778,0.4683932129376337,0.4149933560164214,0.4032619596466024,0.39624167696279267,0.4018353671208419,0.41303889925461057,0.42700498423423316,0.4392568525040571,,,,,,0.542700650580811,10
"Syracuse, NY Metro Area",0.0931308270005412,0.046115229700542826,0.0931308270005412,,,,,,,,,,,,,0.0,3
"Tallahassee, FL Metro Area",0.07041622231495648,0.07041622231495648,,,,,,,,,,,,,,0.0,2
"Tampa-St. Petersburg-Clearwater, FL Metro Area",0.6126220993893263,0.5017541295132291,0.28298383832442553,0.2804424712662006,0.3088609856075446,0.3321386274157381,0.35829841887775293,0.383190593228556,0.40649715877272374,0.42727169373288465,0.4464609263425263,0.4639508087299935,0.47965291849498104,0.49392478475517654,0.5067821119508702,0.35506014636795175,28
"Terre Haute, IN Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Texarkana, TX-AR Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Toledo, OH Metro Area",0.44158018939767074,0.20893375781948165,0.20574576547021683,0.2505558650287334,0.2938082246436925,0.33209550307832203,0.36598597513119624,0.3953630442716466,0.4210032138874006,0.44158018939767074,,,,,,0.2217451294394773,10
"Topeka, KS Metro Area",0.085428112137646,0.085428112137646,,,,,,,,,,,,,,0.0,2
"Trenton-Princeton, NJ Metro Area",0.13407090173685465,0.13407090173685465,,,,,,,,,,,,,,0.0,2
"Tucson, AZ Metro Area",0.522456407656422,0.34160873882820253,0.364691460224407,0.3489928921828753,0.3664645271515409,0.3832188427223966,0.40085953722203227,0.41920570910666044,0.43675128048396705,0.4540475496208445,0.47055221793736046,0.4848553785467373,0.49829833001311963,0.5109113262483369,0.522456407656422,0.35176436374516157,15
"Tulsa, OK Metro Area",0.3519407517258861,0.7153714428645643,0.7005792175571349,0.7102475950312503,0.44200726546660896,0.35821118764751325,0.33057043132201,0.3245156047107962,0.32799208892937415,0.33550624024996745,0.34316529473064816,0.3519407517258859,,,,0.7087327518176498,12
"Tuscaloosa, AL Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Tyler, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Utica-Rome, NY Metro Area",0.08821838362122836,0.08821838362122836,,,,,,,,,,,,,,0.0,2
"Valdosta, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Vallejo, CA Metro Area",0.25995555720228913,0.14130578731293864,0.1709849206948818,0.21194607679884647,0.25995555720228913,,,,,,,,,,,0.17474559493555564,5
"Victoria, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Vineland-Bridgeton, NJ Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.4665882867825112,0.7665653253322359,0.616719621005299,0.3673328397020832,0.30255051558793244,0.2908125186450343,0.2963138074703179,0.31036350008956026,0.3275425241737333,0.34508829487918435,0.3626020679807537,0.3791876834922472,0.39486968156714786,0.4090636005959616,0.42199657056784323,0.5835392620132059,19
"Visalia, CA Metro Area",0.49477996071053676,0.8130427474928568,0.5600538910857087,0.5202808867414246,0.5133137925366544,0.5087134180059274,0.49477996071053687,,,,,,,,,0.63112584177333,7
"Waco, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Walla Walla, WA Metro Area",0.3200890764181903,0.3200890764181903,,,,,,,,,,,,,,0.0,2
"Warner Robins, GA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0.6714406688250316,0.28784056765519694,0.3068455888615633,0.3051554298784698,0.32634635770203413,0.34976298947088247,0.3720102207550805,0.3938155001023945,0.4150688210862724,0.4349746008253583,0.45345344153680134,0.47051079798423057,0.4862074491616477,0.5006698087750605,0.5137795835973937,0.2999471954650767,38
"Waterloo-Cedar Falls, IA Metro Area",0.21793706882046104,0.21793706882046104,,,,,,,,,,,,,,0.0,2
"Watertown-Fort Drum, NY Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wausau-Weston, WI Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Weirton-Steubenville, WV-OH Metro Area",0.23297849335044885,0.22408003837456314,0.23297849335044885,,,,,,,,,,,,,0.0,3
"Wenatchee, WA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wheeling, WV-OH Metro Area",0.22145121599083295,0.27932767284699356,0.22145121599083295,,,,,,,,,,,,,0.0,3
"Wichita Falls, TX Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wichita, KS Metro Area",0.47216535046581354,0.14910800818406977,0.18307973374291475,0.24323021033750192,0.2921379505002022,0.3354778379117048,0.3724669960560252,0.40420367989688766,0.4307912282611035,0.4526884600282378,0.47216535046581365,,,,,0.19180598408816216,11
"Williamsport, PA Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Wilmington, NC Metro Area",0.169734278104822,0.13916560043867665,0.169734278104822,,,,,,,,,,,,,0.0,3
"Winchester, VA-WV Metro Area",0.0,,,,,,,,,,,,,,,0.0,1
"Winston-Salem, NC Metro Area",0.25812255624716907,0.13919316905735535,0.16161278460482076,0.21411798866789977,0.25812255624716907,,,,,,,,,,,0.17164131411002528,5
"Worcester, MA-CT Metro Area",0.2828817650201356,0.04976732549412055,0.10057206963337606,0.1702405067622197,0.2315495154276196,0.2828817650201356,,,,,,,,,,0.1068599672965721,6
"Yakima, WA Metro Area",0.0881540643427633,0.0881540643427633,,,,,,,,,,,,,,0.0,2
"York-Hanover, PA Metro Area",0.07576412472985494,0.07576412472985494,,,,,,,,,,,,,,0.0,2
"Youngstown-Warren-Boardman, OH-PA Metro Area",0.5264156400274775,0.25195027589268726,0.29287098073252316,0.3332703016584355,0.3715988955433177,0.4070668000728387,0.43210626328343604,0.4546793263248803,0.4738246401246533,0.488734083807542,0.5025184177966244,0.5152913005739139,0.5264156400274775,,,0.29269718609454864,13
"Yuba City, CA Metro Area",0.23333528242310841,0.23333528242310841,,,,,,,,,,,,,,0.0,2
"Yuma, AZ Metro Area",0.1183077350478231,0.1183077350478231,,,,,,,,,,,,,,0.0,2
